product_id,product_name,category,brand,cost_price,selling_price,launch_date
P04239,Penguin Product 4239,Books,Penguin,476.88,912.0,2026-07-01
P04240,Samsung Product 4240,Electronics,Samsung,420.4,775.92,2025-04-30
P04241,Adidas Product 4241,Fashion,Adidas,391.36,712.67,2024-10-07
P04242,Under Armour Product 4242,Sports,Under Armour,284.14,559.33,2025-11-25
P04243,Apple Product 4243,Electronics,Apple,313.0,381.35,2022-05-08
P04244,HarperCollins Product 4244,Books,HarperCollins,81.73,139.94,2025-11-09
P04245,Under Armour Product 4245,Sports,Under Armour,486.31,595.45,2022-06-11
P04246,Wilson Product 4246,Sports,Wilson,375.89,544.14,2024-04-02
P04247,Puma Product 4247,Fashion,Puma,305.33,445.97,2023-11-11
P04248,HarperCollins Product 4248,Books,HarperCollins,326.84,627.15,2024-08-04
P04249,Penguin Product 4249,Books,Penguin,330.34,544.71,2026-05-17
P04250,Apple Product 4250,Electronics,Apple,414.87,795.64,2022-06-16
P04251,Reebok Product 4251,Sports,Reebok,63.31,83.19,2024-04-14
P04252,HarperCollins Product 4252,Books,HarperCollins,173.96,285.19,2021-12-20
P04253,Adidas Product 4253,Fashion,Adidas,297.3,442.08,2023-06-18
P04254,Adidas Product 4254,Fashion,Adidas,332.15,423.42,2023-01-06
P04255,HarperCollins Product 4255,Books,HarperCollins,288.59,425.89,2026-04-03
P04256,Samsung Product 4256,Electronics,Samsung,12.39,19.64,2024-08-22
P04257,Wilson Product 4257,Sports,Wilson,337.65,590.39,2023-03-15
P04258,Nike Product 4258,Fashion,Nike,404.58,587.03,2026-04-22
P04259,Ikea Product 4259,Home,Ikea,129.71,175.58,2023-09-04
P04260,Philips Product 4260,Home,Philips,273.03,380.19,2026-03-24
P04261,Bosch Product 4261,Home,Bosch,139.59,267.9,2022-04-18
P04262,Samsung Product 4262,Electronics,Samsung,241.82,333.47,2022-02-04
P04263,Sony Product 4263,Electronics,Sony,426.84,660.49,2023-06-02
P04264,Under Armour Product 4264,Sports,Under Armour,35.99,44.78,2024-06-27
P04265,Reebok Product 4265,Sports,Reebok,105.02,132.85,2026-03-27
P04266,Puma Product 4266,Fashion,Puma,170.75,337.33,2023-07-12
P04267,Samsung Product 4267,Electronics,Samsung,472.95,709.5,2025-09-06
P04268,Sony Product 4268,Electronics,Sony,325.9,411.96,2022-09-25
P04269,Penguin Product 4269,Books,Penguin,429.63,626.02,2025-08-29
P04270,Under Armour Product 4270,Sports,Under Armour,387.96,733.37,2024-04-16
P04271,Penguin Product 4271,Books,Penguin,436.56,855.46,2026-06-19
P04272,Reebok Product 4272,Sports,Reebok,76.11,135.78,2025-02-24
P04273,Puma Product 4273,Fashion,Puma,143.5,174.13,2026-03-14
P04274,Under Armour Product 4274,Sports,Under Armour,224.13,319.43,2026-04-03
P04275,Nike Product 4275,Fashion,Nike,358.59,559.12,2023-05-17
P04276,Puma Product 4276,Fashion,Puma,204.59,386.76,2025-11-13
P04277,Puma Product 4277,Fashion,Puma,72.91,88.63,2024-02-29
P04278,Sony Product 4278,Electronics,Sony,436.86,777.61,2023-03-09
P04279,Under Armour Product 4279,Sports,Under Armour,461.93,917.2,2021-10-15
P04280,Penguin Product 4280,Books,Penguin,385.71,544.17,2023-01-07
P04281,Reebok Product 4281,Sports,Reebok,338.94,477.99,2024-08-02
P04282,Nike Product 4282,Fashion,Nike,105.32,145.94,2026-03-24
P04283,Adidas Product 4283,Fashion,Adidas,182.15,354.19,2021-09-13
P04284,Adidas Product 4284,Fashion,Adidas,458.33,697.14,2026-06-28
P04285,Reebok Product 4285,Sports,Reebok,463.95,729.05,2024-10-08
P04286,Nike Product 4286,Fashion,Nike,340.63,430.17,2021-12-23
P04287,Nike Product 4287,Fashion,Nike,193.02,265.42,2022-11-14
P04288,Wilson Product 4288,Sports,Wilson,413.46,820.15,2024-02-24
P04289,Ikea Product 4289,Home,Ikea,236.53,387.17,2026-01-19
P04290,Philips Product 4290,Home,Philips,65.03,89.39,2023-07-01
P04291,Sony Product 4291,Electronics,Sony,274.87,397.37,2025-04-18
P04292,Penguin Product 4292,Books,Penguin,364.36,486.4,2022-04-14
P04293,HarperCollins Product 4293,Books,HarperCollins,28.65,54.19,2024-12-27
P04294,Bosch Product 4294,Home,Bosch,26.29,48.74,2022-08-02
P04295,Under Armour Product 4295,Sports,Under Armour,145.96,181.33,2022-07-26
P04296,Wilson Product 4296,Sports,Wilson,342.61,639.17,2023-10-06
P04297,Under Armour Product 4297,Sports,Under Armour,269.42,523.25,2025-10-04
P04298,Reebok Product 4298,Sports,Reebok,396.51,687.48,2022-09-11
P04299,Nike Product 4299,Fashion,Nike,42.21,78.81,2023-08-04
P04300,Apple Product 4300,Electronics,Apple,447.66,748.13,2023-02-01
P04301,Nike Product 4301,Fashion,Nike,315.99,445.19,2026-02-20
P04302,Wilson Product 4302,Sports,Wilson,288.4,424.56,2023-02-17
P04303,Reebok Product 4303,Sports,Reebok,344.96,534.81,2024-07-16
P04304,Wilson Product 4304,Sports,Wilson,437.99,714.58,2024-07-28
P04305,Sony Product 4305,Electronics,Sony,92.72,161.82,2026-03-15
P04306,Philips Product 4306,Home,Philips,19.43,26.87,2022-06-10
P04307,Reebok Product 4307,Sports,Reebok,16.34,29.88,2023-08-11
P04308,HarperCollins Product 4308,Books,HarperCollins,204.38,396.84,2023-05-13
P04309,Apple Product 4309,Electronics,Apple,241.77,301.94,2023-10-18
P04310,Wilson Product 4310,Sports,Wilson,450.65,727.63,2025-06-30
P04311,Nike Product 4311,Fashion,Nike,185.72,223.2,2025-04-23
P04312,Penguin Product 4312,Books,Penguin,46.75,87.54,2025-01-29
P04313,Nike Product 4313,Fashion,Nike,316.44,462.73,2026-08-24
P04314,Nike Product 4314,Fashion,Nike,496.11,864.72,2021-10-21
P04315,Ikea Product 4315,Home,Ikea,389.76,635.8,2024-06-07
P04316,Wilson Product 4316,Sports,Wilson,344.94,525.67,2025-09-04
P04317,Puma Product 4317,Fashion,Puma,41.07,70.68,2022-02-08
P04318,Nike Product 4318,Fashion,Nike,490.94,643.62,2023-06-19
P04319,HarperCollins Product 4319,Books,HarperCollins,484.61,874.22,2023-01-15
P04320,Sony Product 4320,Electronics,Sony,297.36,540.62,2024-12-06
P04321,Ikea Product 4321,Home,Ikea,217.83,367.52,2022-02-28
P04322,Bosch Product 4322,Home,Bosch,434.7,853.09,2023-12-29
P04323,Nike Product 4323,Fashion,Nike,426.18,783.62,2025-04-07
P04324,Penguin Product 4324,Books,Penguin,332.85,543.82,2026-05-31
P04325,HarperCollins Product 4325,Books,HarperCollins,256.14,367.18,2025-04-11
P04326,Adidas Product 4326,Fashion,Adidas,441.83,649.57,2025-07-24
P04327,Penguin Product 4327,Books,Penguin,325.4,464.3,2025-06-01
P04328,Reebok Product 4328,Sports,Reebok,275.12,430.92,2023-01-14
P04329,Sony Product 4329,Electronics,Sony,329.14,419.1,2025-01-26
P04330,Nike Product 4330,Fashion,Nike,448.12,681.74,2025-01-31
P04331,Under Armour Product 4331,Sports,Under Armour,102.01,185.18,2026-08-25
P04332,Nike Product 4332,Fashion,Nike,467.28,729.71,2024-05-14
P04333,Wilson Product 4333,Sports,Wilson,481.94,602.8,2024-07-14
P04334,Under Armour Product 4334,Sports,Under Armour,307.16,489.61,2025-12-11
P04335,Penguin Product 4335,Books,Penguin,429.23,712.38,2025-11-13
P04336,Reebok Product 4336,Sports,Reebok,251.13,471.22,2022-08-12
P04337,Adidas Product 4337,Fashion,Adidas,260.48,353.45,2022-02-13
P04338,Sony Product 4338,Electronics,Sony,268.41,468.44,2024-09-17
P04339,Apple Product 4339,Electronics,Apple,323.56,564.89,2022-11-17
P04340,Adidas Product 4340,Fashion,Adidas,30.68,43.43,2022-07-05
P04341,Sony Product 4341,Electronics,Sony,447.88,666.57,2022-08-08
P04342,Under Armour Product 4342,Sports,Under Armour,365.21,535.22,2024-08-23
P04343,Reebok Product 4343,Sports,Reebok,23.97,41.67,2025-04-26
P04344,Adidas Product 4344,Fashion,Adidas,450.38,603.84,2024-07-07
P04345,Philips Product 4345,Home,Philips,137.82,185.51,2022-11-18
P04346,HarperCollins Product 4346,Books,HarperCollins,233.04,353.11,2022-09-11
P04347,Adidas Product 4347,Fashion,Adidas,414.1,699.46,2024-01-14
P04348,Puma Product 4348,Fashion,Puma,127.08,249.24,2025-12-29
P04349,HarperCollins Product 4349,Books,HarperCollins,395.82,737.91,2023-08-19
P04350,Nike Product 4350,Fashion,Nike,275.36,529.03,2023-01-01
P04351,Penguin Product 4351,Books,Penguin,173.39,230.88,2026-05-21
P04352,Sony Product 4352,Electronics,Sony,341.86,499.9,2026-05-06
P04353,HarperCollins Product 4353,Books,HarperCollins,362.6,705.52,2023-09-01
P04354,Adidas Product 4354,Fashion,Adidas,197.59,390.22,2025-06-10
P04355,Adidas Product 4355,Fashion,Adidas,473.3,651.89,2022-08-03
P04356,Adidas Product 4356,Fashion,Adidas,267.22,487.77,2024-02-29
P04357,Ikea Product 4357,Home,Ikea,115.66,230.53,2023-08-04
P04358,Penguin Product 4358,Books,Penguin,282.17,426.92,2026-08-14
P04359,Ikea Product 4359,Home,Ikea,476.06,757.75,2024-09-19
P04360,Philips Product 4360,Home,Philips,475.04,782.37,2025-07-19
P04361,Sony Product 4361,Electronics,Sony,163.62,260.19,2023-05-20
P04362,Philips Product 4362,Home,Philips,115.98,157.19,2022-07-26
P04363,Penguin Product 4363,Books,Penguin,439.49,841.66,2021-09-18
P04364,Penguin Product 4364,Books,Penguin,463.53,598.21,2024-01-24
P04365,Reebok Product 4365,Sports,Reebok,244.7,302.82,2026-02-14
P04366,HarperCollins Product 4366,Books,HarperCollins,293.08,414.8,2024-01-08
P04367,Samsung Product 4367,Electronics,Samsung,420.09,574.75,2024-05-01
P04368,Ikea Product 4368,Home,Ikea,166.0,259.45,2025-07-06
P04369,Philips Product 4369,Home,Philips,105.14,144.39,2025-05-04
P04370,Adidas Product 4370,Fashion,Adidas,311.59,427.37,2026-07-09
P04371,Under Armour Product 4371,Sports,Under Armour,365.28,716.13,2026-06-11
P04372,Samsung Product 4372,Electronics,Samsung,400.41,623.78,2023-06-02
P04373,Ikea Product 4373,Home,Ikea,12.95,21.97,2022-06-15
P04374,Puma Product 4374,Fashion,Puma,432.81,797.2,2025-12-22
P04375,Ikea Product 4375,Home,Ikea,22.42,33.25,2022-04-10
P04376,Under Armour Product 4376,Sports,Under Armour,309.78,606.67,2023-01-20
P04377,Sony Product 4377,Electronics,Sony,297.91,470.19,2022-02-17
P04378,Sony Product 4378,Electronics,Sony,367.59,479.82,2023-01-14
P04379,Wilson Product 4379,Sports,Wilson,139.48,181.86,2023-05-12
P04380,HarperCollins Product 4380,Books,HarperCollins,204.09,390.25,2024-03-22
P04381,Bosch Product 4381,Home,Bosch,405.5,749.17,2024-08-13
P04382,Under Armour Product 4382,Sports,Under Armour,33.89,49.46,2021-12-09
P04383,HarperCollins Product 4383,Books,HarperCollins,397.19,619.55,2025-04-13
P04384,Under Armour Product 4384,Sports,Under Armour,152.83,203.89,2025-09-28
P04385,Reebok Product 4385,Sports,Reebok,172.26,253.19,2022-12-31
P04386,Bosch Product 4386,Home,Bosch,317.93,567.92,2021-09-28
P04387,Under Armour Product 4387,Sports,Under Armour,399.32,580.56,2023-05-15
P04388,HarperCollins Product 4388,Books,HarperCollins,93.0,121.19,2022-10-20
P04389,Penguin Product 4389,Books,Penguin,483.98,895.33,2023-02-22
P04390,Under Armour Product 4390,Sports,Under Armour,17.57,34.19,2023-09-02
P04391,Samsung Product 4391,Electronics,Samsung,26.22,48.28,2025-03-06
P04392,Bosch Product 4392,Home,Bosch,118.64,203.81,2026-05-19
P04393,Nike Product 4393,Fashion,Nike,479.44,625.62,2024-12-04
P04394,Apple Product 4394,Electronics,Apple,434.9,545.97,2023-01-20
P04395,Apple Product 4395,Electronics,Apple,173.27,212.61,2024-05-07
P04396,Puma Product 4396,Fashion,Puma,318.34,523.49,2024-10-21
P04397,Puma Product 4397,Fashion,Puma,54.68,78.88,2023-05-04
P04398,HarperCollins Product 4398,Books,HarperCollins,195.98,332.38,2026-06-19
P04399,Wilson Product 4399,Sports,Wilson,252.29,474.37,2022-08-03
P04400,Adidas Product 4400,Fashion,Adidas,227.26,388.58,2023-07-07
P04401,Reebok Product 4401,Sports,Reebok,474.98,814.36,2021-09-29
P04402,Puma Product 4402,Fashion,Puma,8.15,12.17,2021-09-06
P04403,Penguin Product 4403,Books,Penguin,460.02,657.98,2024-09-08
P04404,Sony Product 4404,Electronics,Sony,113.13,209.39,2022-08-14
P04405,Penguin Product 4405,Books,Penguin,369.84,500.15,2022-04-04
P04406,Samsung Product 4406,Electronics,Samsung,104.09,136.83,2024-04-15
P04407,Sony Product 4407,Electronics,Sony,155.91,198.64,2025-08-16
P04408,Reebok Product 4408,Sports,Reebok,9.02,11.47,2023-03-06
P04409,Adidas Product 4409,Fashion,Adidas,134.88,179.14,2022-02-16
P04410,HarperCollins Product 4410,Books,HarperCollins,175.78,285.82,2022-10-30
P04411,Under Armour Product 4411,Sports,Under Armour,261.75,332.34,2023-01-21
P04412,Wilson Product 4412,Sports,Wilson,394.53,757.45,2023-05-18
P04413,Under Armour Product 4413,Sports,Under Armour,163.82,294.46,2021-12-17
P04414,Bosch Product 4414,Home,Bosch,315.73,501.08,2022-05-15
P04415,Wilson Product 4415,Sports,Wilson,432.06,844.12,2023-11-24
P04416,Ikea Product 4416,Home,Ikea,311.21,500.66,2023-10-10
P04417,Under Armour Product 4417,Sports,Under Armour,450.33,739.91,2024-06-09
P04418,Apple Product 4418,Electronics,Apple,31.28,59.28,2023-02-05
P04419,Wilson Product 4419,Sports,Wilson,324.48,434.95,2022-07-03
P04420,Reebok Product 4420,Sports,Reebok,111.46,173.24,2023-01-19
P04421,Puma Product 4421,Fashion,Puma,329.42,650.04,2023-10-05
P04422,Apple Product 4422,Electronics,Apple,94.99,125.78,2022-07-06
P04423,Penguin Product 4423,Books,Penguin,371.79,708.35,2026-03-27
P04424,Sony Product 4424,Electronics,Sony,216.41,316.3,2026-07-31
P04425,Penguin Product 4425,Books,Penguin,321.98,447.24,2023-10-14
P04426,Penguin Product 4426,Books,Penguin,122.05,162.72,2021-11-21
P04427,Bosch Product 4427,Home,Bosch,482.25,883.23,2023-07-23
P04428,Penguin Product 4428,Books,Penguin,163.5,319.11,2026-07-05
P04429,Philips Product 4429,Home,Philips,65.47,116.53,2023-01-17
P04430,Reebok Product 4430,Sports,Reebok,373.11,594.92,2023-03-07
P04431,Adidas Product 4431,Fashion,Adidas,148.47,290.04,2025-12-31
P04432,HarperCollins Product 4432,Books,HarperCollins,134.21,188.31,2022-03-03
P04433,Reebok Product 4433,Sports,Reebok,359.17,464.47,2022-09-01
P04434,Reebok Product 4434,Sports,Reebok,413.31,780.53,2025-10-06
P04435,Wilson Product 4435,Sports,Wilson,97.46,130.54,2021-09-07
P04436,Samsung Product 4436,Electronics,Samsung,32.44,45.32,2023-06-14
P04437,HarperCollins Product 4437,Books,HarperCollins,381.07,734.91,2023-02-07
P04438,Samsung Product 4438,Electronics,Samsung,247.71,474.69,2023-09-10
P04439,Ikea Product 4439,Home,Ikea,291.89,480.64,2023-11-05
P04440,Penguin Product 4440,Books,Penguin,69.68,85.18,2022-03-27
P04441,Samsung Product 4441,Electronics,Samsung,397.65,603.52,2023-02-16
P04442,Sony Product 4442,Electronics,Sony,98.28,120.9,2022-07-11
P04443,Apple Product 4443,Electronics,Apple,381.69,607.33,2024-02-14
P04444,Reebok Product 4444,Sports,Reebok,254.21,480.69,2026-04-16
P04445,Under Armour Product 4445,Sports,Under Armour,343.38,602.51,2022-05-16
P04446,Bosch Product 4446,Home,Bosch,259.6,349.87,2026-03-19
P04447,HarperCollins Product 4447,Books,HarperCollins,462.53,850.57,2023-07-19
P04448,Samsung Product 4448,Electronics,Samsung,13.58,26.92,2025-04-26
P04449,Adidas Product 4449,Fashion,Adidas,324.48,600.85,2022-12-10
P04450,HarperCollins Product 4450,Books,HarperCollins,59.19,74.17,2026-02-12
P04451,Nike Product 4451,Fashion,Nike,436.64,723.26,2023-12-23
P04452,Samsung Product 4452,Electronics,Samsung,390.58,669.58,2025-04-30
P04453,Puma Product 4453,Fashion,Puma,471.2,847.89,2025-06-16
P04454,Samsung Product 4454,Electronics,Samsung,154.88,245.08,2026-04-29
P04455,Penguin Product 4455,Books,Penguin,33.06,61.45,2023-02-01
P04456,Sony Product 4456,Electronics,Sony,210.71,332.1,2023-07-13
P04457,Puma Product 4457,Fashion,Puma,298.78,380.75,2023-04-14
P04458,Samsung Product 4458,Electronics,Samsung,201.92,344.6,2024-06-22
P04459,Nike Product 4459,Fashion,Nike,107.59,139.27,2021-08-29
P04460,Under Armour Product 4460,Sports,Under Armour,235.94,407.74,2023-09-17
P04461,Samsung Product 4461,Electronics,Samsung,304.89,547.83,2022-12-10
P04462,Samsung Product 4462,Electronics,Samsung,60.79,92.53,2024-10-04
P04463,Nike Product 4463,Fashion,Nike,25.72,43.57,2023-05-22
P04464,Apple Product 4464,Electronics,Apple,72.31,106.61,2025-10-06
P04465,HarperCollins Product 4465,Books,HarperCollins,466.54,633.73,2024-03-30
P04466,Penguin Product 4466,Books,Penguin,23.33,38.67,2023-06-28
P04467,Under Armour Product 4467,Sports,Under Armour,171.97,280.13,2022-11-09
P04468,Adidas Product 4468,Fashion,Adidas,327.06,566.51,2025-03-29
P04469,Bosch Product 4469,Home,Bosch,56.3,101.99,2023-01-24
P04470,Ikea Product 4470,Home,Ikea,54.73,78.13,2022-01-03
P04471,HarperCollins Product 4471,Books,HarperCollins,314.55,412.84,2022-12-31
P04472,Ikea Product 4472,Home,Ikea,290.33,424.26,2025-08-22
P04473,Nike Product 4473,Fashion,Nike,300.18,450.41,2024-11-23
P04474,Sony Product 4474,Electronics,Sony,100.86,189.36,2025-05-07
P04475,Bosch Product 4475,Home,Bosch,193.35,354.37,2026-03-21
P04476,Samsung Product 4476,Electronics,Samsung,359.26,594.61,2025-05-09
P04477,Ikea Product 4477,Home,Ikea,390.71,651.22,2024-12-11
P04478,Samsung Product 4478,Electronics,Samsung,118.29,184.89,2024-10-16
P04479,Adidas Product 4479,Fashion,Adidas,99.42,193.68,2024-09-17
P04480,HarperCollins Product 4480,Books,HarperCollins,272.12,410.87,2022-06-29
P04481,Nike Product 4481,Fashion,Nike,423.94,596.69,2023-07-18
P04482,Sony Product 4482,Electronics,Sony,390.37,476.45,2023-11-02
P04483,Wilson Product 4483,Sports,Wilson,214.12,318.92,2024-09-19
P04484,Adidas Product 4484,Fashion,Adidas,119.25,190.31,2026-07-04
P04485,Samsung Product 4485,Electronics,Samsung,301.54,376.69,2023-06-13
P04486,Apple Product 4486,Electronics,Apple,215.97,361.24,2026-03-01
P04487,Wilson Product 4487,Sports,Wilson,69.34,130.91,2021-12-14
P04488,Penguin Product 4488,Books,Penguin,174.48,245.82,2023-07-17
P04489,Puma Product 4489,Fashion,Puma,317.71,383.18,2025-12-02
P04490,Ikea Product 4490,Home,Ikea,128.6,167.15,2022-02-19
P04491,HarperCollins Product 4491,Books,HarperCollins,454.45,692.78,2021-12-20
P04492,Reebok Product 4492,Sports,Reebok,457.53,783.23,2024-12-24
P04493,Philips Product 4493,Home,Philips,447.06,646.72,2022-04-10
P04494,Apple Product 4494,Electronics,Apple,224.19,390.46,2021-09-07
P04495,Philips Product 4495,Home,Philips,146.1,273.91,2023-08-07
P04496,Adidas Product 4496,Fashion,Adidas,242.39,311.51,2026-05-30
P04497,Philips Product 4497,Home,Philips,219.92,283.36,2023-08-07
P04498,Penguin Product 4498,Books,Penguin,385.73,708.9,2026-01-04
P04499,Penguin Product 4499,Books,Penguin,24.17,29.52,2023-08-27
P04500,Reebok Product 4500,Sports,Reebok,118.78,185.23,2022-05-30
P04501,Ikea Product 4501,Home,Ikea,247.05,380.22,2022-05-06
P04502,Sony Product 4502,Electronics,Sony,11.5,14.7,2024-06-18
P04503,Philips Product 4503,Home,Philips,58.16,97.37,2024-11-10
P04504,Apple Product 4504,Electronics,Apple,353.63,555.47,2024-09-07
P04505,Puma Product 4505,Fashion,Puma,26.01,40.64,2024-09-30
P04506,Nike Product 4506,Fashion,Nike,233.66,323.23,2025-12-23
P04507,Samsung Product 4507,Electronics,Samsung,407.43,582.7,2026-08-20
P04508,HarperCollins Product 4508,Books,HarperCollins,248.56,337.94,2023-06-13
P04509,Wilson Product 4509,Sports,Wilson,61.53,83.51,2024-04-18
P04510,Sony Product 4510,Electronics,Sony,220.37,325.96,2025-06-28
P04511,HarperCollins Product 4511,Books,HarperCollins,226.18,398.69,2021-12-27
P04512,HarperCollins Product 4512,Books,HarperCollins,250.61,341.74,2026-02-12
P04513,Penguin Product 4513,Books,Penguin,170.21,340.39,2023-07-10
P04514,Puma Product 4514,Fashion,Puma,204.28,379.57,2024-03-05
P04515,Under Armour Product 4515,Sports,Under Armour,419.97,802.86,2025-03-08
P04516,Wilson Product 4516,Sports,Wilson,44.07,73.51,2023-09-02
P04517,Penguin Product 4517,Books,Penguin,416.19,732.32,2022-05-13
P04518,Wilson Product 4518,Sports,Wilson,20.88,41.42,2023-12-04
P04519,Under Armour Product 4519,Sports,Under Armour,215.65,312.36,2025-01-01
P04520,Bosch Product 4520,Home,Bosch,296.71,535.29,2024-02-20
P04521,Samsung Product 4521,Electronics,Samsung,226.23,359.37,2024-12-27
P04522,Wilson Product 4522,Sports,Wilson,457.4,562.55,2024-04-07
P04523,Bosch Product 4523,Home,Bosch,121.8,221.02,2024-01-22
P04524,Penguin Product 4524,Books,Penguin,411.17,678.57,2026-01-11
P04525,Bosch Product 4525,Home,Bosch,6.5,9.1,2026-06-20
P04526,Apple Product 4526,Electronics,Apple,393.31,485.28,2023-11-21
P04527,Penguin Product 4527,Books,Penguin,404.88,582.26,2024-04-05
P04528,HarperCollins Product 4528,Books,HarperCollins,464.98,704.91,2022-04-05
P04529,HarperCollins Product 4529,Books,HarperCollins,321.25,552.04,2023-04-06
P04530,Adidas Product 4530,Fashion,Adidas,297.21,519.56,2023-05-24
P04531,Under Armour Product 4531,Sports,Under Armour,303.48,546.24,2026-05-02
P04532,Apple Product 4532,Electronics,Apple,454.5,892.8,2023-12-13
P04533,Nike Product 4533,Fashion,Nike,245.05,480.8,2025-08-07
P04534,Under Armour Product 4534,Sports,Under Armour,287.65,402.31,2024-04-11
P04535,Adidas Product 4535,Fashion,Adidas,221.26,302.85,2025-05-01
P04536,HarperCollins Product 4536,Books,HarperCollins,293.52,566.37,2025-10-26
P04537,HarperCollins Product 4537,Books,HarperCollins,404.47,507.04,2024-04-23
P04538,Ikea Product 4538,Home,Ikea,442.3,830.86,2023-07-02
P04539,Nike Product 4539,Fashion,Nike,111.1,137.85,2025-04-07
P04540,Reebok Product 4540,Sports,Reebok,422.9,543.24,2024-04-04
P04541,Wilson Product 4541,Sports,Wilson,421.31,728.28,2022-06-29
P04542,Sony Product 4542,Electronics,Sony,402.61,685.33,2021-11-05
P04543,Sony Product 4543,Electronics,Sony,472.14,868.43,2022-07-30
P04544,Adidas Product 4544,Fashion,Adidas,343.75,619.0,2022-06-21
P04545,HarperCollins Product 4545,Books,HarperCollins,450.91,864.83,2026-05-06
P04546,Apple Product 4546,Electronics,Apple,481.45,859.28,2026-08-03
P04547,HarperCollins Product 4547,Books,HarperCollins,464.26,745.87,2024-05-19
P04548,Sony Product 4548,Electronics,Sony,464.4,889.48,2024-06-29
P04549,Bosch Product 4549,Home,Bosch,73.43,132.63,2023-05-30
P04550,Under Armour Product 4550,Sports,Under Armour,263.36,471.4,2025-05-01
P04551,Puma Product 4551,Fashion,Puma,491.51,972.21,2026-04-21
P04552,Philips Product 4552,Home,Philips,466.59,761.14,2024-08-14
P04553,Samsung Product 4553,Electronics,Samsung,133.45,165.14,2024-07-05
P04554,Under Armour Product 4554,Sports,Under Armour,239.27,305.06,2022-09-01
P04555,Nike Product 4555,Fashion,Nike,193.22,245.02,2024-11-13
P04556,HarperCollins Product 4556,Books,HarperCollins,50.29,86.42,2023-12-07
P04557,Samsung Product 4557,Electronics,Samsung,257.89,412.56,2024-11-06
P04558,HarperCollins Product 4558,Books,HarperCollins,396.77,666.54,2026-04-24
P04559,Reebok Product 4559,Sports,Reebok,452.39,597.31,2023-02-09
P04560,Reebok Product 4560,Sports,Reebok,471.92,819.36,2026-04-27
P04561,Reebok Product 4561,Sports,Reebok,319.52,451.71,2024-09-24
P04562,HarperCollins Product 4562,Books,HarperCollins,118.52,153.4,2026-08-06
P04563,Sony Product 4563,Electronics,Sony,214.64,318.46,2025-02-17
P04564,Apple Product 4564,Electronics,Apple,450.3,771.75,2021-09-04
P04565,Adidas Product 4565,Fashion,Adidas,145.64,278.9,2022-02-04
P04566,Penguin Product 4566,Books,Penguin,169.99,255.31,2024-03-30
P04567,Apple Product 4567,Electronics,Apple,292.61,552.21,2021-10-19
P04568,Wilson Product 4568,Sports,Wilson,149.96,185.37,2024-09-19
P04569,HarperCollins Product 4569,Books,HarperCollins,352.5,502.82,2022-03-04
P04570,HarperCollins Product 4570,Books,HarperCollins,194.95,272.72,2024-04-16
P04571,Bosch Product 4571,Home,Bosch,217.51,307.24,2024-01-20
P04572,HarperCollins Product 4572,Books,HarperCollins,80.09,124.55,2024-11-21
P04573,Puma Product 4573,Fashion,Puma,172.32,259.99,2022-06-05
P04574,Adidas Product 4574,Fashion,Adidas,292.1,407.34,2024-02-26
P04575,Under Armour Product 4575,Sports,Under Armour,273.6,355.69,2025-07-29
P04576,Penguin Product 4576,Books,Penguin,136.63,207.69,2023-06-02
P04577,Penguin Product 4577,Books,Penguin,308.97,588.36,2023-03-29
P04578,Adidas Product 4578,Fashion,Adidas,200.62,265.03,2022-04-02
P04579,HarperCollins Product 4579,Books,HarperCollins,302.96,380.07,2024-08-22
P04580,Sony Product 4580,Electronics,Sony,417.35,530.6,2026-07-14
P04581,Samsung Product 4581,Electronics,Samsung,499.36,644.35,2024-07-27
P04582,Adidas Product 4582,Fashion,Adidas,332.28,661.14,2022-12-13
P04583,Nike Product 4583,Fashion,Nike,358.79,461.54,2025-01-11
P04584,Adidas Product 4584,Fashion,Adidas,361.26,692.01,2024-04-25
P04585,Ikea Product 4585,Home,Ikea,490.6,605.91,2023-12-24
P04586,Philips Product 4586,Home,Philips,280.37,357.62,2024-12-21
P04587,Bosch Product 4587,Home,Bosch,15.86,21.13,2022-01-24
P04588,Philips Product 4588,Home,Philips,250.32,352.89,2023-07-14
P04589,Penguin Product 4589,Books,Penguin,217.31,373.82,2023-04-07
P04590,Puma Product 4590,Fashion,Puma,148.13,181.1,2024-04-21
P04591,HarperCollins Product 4591,Books,HarperCollins,204.02,255.14,2022-11-06
P04592,Reebok Product 4592,Sports,Reebok,37.34,60.22,2022-02-01
P04593,Bosch Product 4593,Home,Bosch,271.43,489.23,2025-10-02
P04594,Sony Product 4594,Electronics,Sony,272.82,525.46,2025-06-21
P04595,Apple Product 4595,Electronics,Apple,233.55,383.24,2023-12-09
P04596,Apple Product 4596,Electronics,Apple,44.41,62.92,2026-07-08
P04597,Penguin Product 4597,Books,Penguin,394.7,738.79,2022-07-07
P04598,Penguin Product 4598,Books,Penguin,459.96,782.52,2024-12-22
P04599,Bosch Product 4599,Home,Bosch,213.98,370.3,2022-08-12
P04600,Penguin Product 4600,Books,Penguin,350.95,584.48,2023-03-31
P04601,HarperCollins Product 4601,Books,HarperCollins,159.25,255.66,2021-10-08
P04602,HarperCollins Product 4602,Books,HarperCollins,345.9,654.92,2021-09-27
P04603,Philips Product 4603,Home,Philips,296.23,587.46,2024-03-02
P04604,Samsung Product 4604,Electronics,Samsung,66.44,86.89,2023-04-30
